Model Checking to Improve Precision of Design Pattern Instances Identification in OO Systems.|https://doi.org/10.5220/0005520500530063|c|2015
Integrating Model Driven and Model Checking to Mine Design Patterns.|https://doi.org/10.1007/978-3-319-30142-6_6|c|2015
How changes affect software entropy: an empirical study.|https://doi.org/10.1007/s10664-012-9214-z|j|2014
Design pattern detection using a DSL-driven graph matching approach.|https://doi.org/10.1002/smr.1674|j|2014
Lights, Camera, Action! Business Process Movies for Online Process Discovery.|https://doi.org/10.1007/978-3-319-15895-2_34|c|2014
Discovering cross-organizational business rules from the cloud.|https://doi.org/10.1109/CIDM.2014.7008694|c|2014
Using Discriminative Rule Mining to Discover Declarative Process Models with Non-atomic Activities.|https://doi.org/10.1007/978-3-319-09870-8_21|c|2014
Declarative design pattern-based development using aspect oriented programming.|https://doi.org/10.1145/2554850.2554993|c|2014
Web applications design recovery and evolution with RE-UWA.|https://doi.org/10.1002/smr.1561|j|2013
Process Lines for Automatic Workflow Development.|https://doi.org/10.5220/0004492400410049|c|2013
An Aspect Oriented Framework for Flexible Design Pattern-based Development.|https://doi.org/10.5220/0004510305280535|c|2013
Online Process Discovery to Detect Concept Drifts in LTL-Based Declarative Process Models.|https://doi.org/10.1007/978-3-642-41030-7_7|c|2013
Distributed Software Development with Knowledge Experience Packages.|https://doi.org/10.1007/978-3-642-41033-8_35|c|2013
A model-driven graph-matching approach for design pattern detection.|https://doi.org/10.1109/WCRE.2013.6671292|c|2013
Model driven evolution of web applications.|https://doi.org/10.1109/WSE.2013.6642416|c|2013
An ontological multi-criteria optimization system for Workforce Management.|https://doi.org/10.1109/CEC.2012.6252901|c|2012
Using Declarative Workflow Languages to Develop Process-Centric Web Applications.|https://doi.org/10.1109/EDOCW.2012.17|c|2012
An ontological multi-criteria optimization system for Workforce Management.|https://doi.org/10.1109/FUZZ-IEEE.2012.6251158|c|2012
Model Driven Development of Process-centric Web Applications.|https://doi.org/10.5220/0004069903400346|c|2012
M3D: a tool for the model driven development of web applications.|https://doi.org/10.1145/2389936.2389951|c|2012
Development of flexible process-centric web applications: An integrated model driven approach.|https://doi.org/10.1109/WSE.2012.6320534|c|2012
Social interactions around cross-system bug fixings: the case of FreeBSD and OpenBSD.|https://doi.org/10.1145/1985441.1985463|c|2011
Web applications design evolution with UWA.|https://doi.org/10.1109/WSE.2010.5623570|c|2010
Empirical Validation of Knowledge Packages as Facilitators for Knowledge Transfer.|https://doi.org/10.1142/S021964920900235X|j|2009
Tacit Suggestions Extraction Process for Consumer-Oriented Services.|https://doi.org/10.1109/ICDS.2009.29|c|2009
Empirical Investigation of the Efficacy and Efficiency of Tools for Transferring Software Engineering Knowledge.|https://doi.org/10.1142/S0219649208002081|j|2008
An Empirical Study on Software Engineering Knowledge/Experience Packages.|https://doi.org/10.1007/978-3-540-69566-0_24|c|2008
Empirical Experimentation for Validating the Usability of Knowledge Packages in Transferring Innovations.|https://doi.org/10.1007/978-3-540-88655-6_27|c|2007
Photonic Neural Networks: A Survey.|https://doi.org/10.1109/ACCESS.2019.2957245|j|2019
Lexicographic multi-objective linear programming using grossone methodology: Theory and algorithm.|https://doi.org/10.1016/j.amc.2017.05.058|j|2018
Numerical Asymptotic Results in Game Theory Using Sergeyev's Infinity Computing.|https://www.oldcitypublishing.com/journals/ijuc-home/ijuc-issue-contents/ijuc-volume-14-number-1-2018/ijuc-14-1-p-1-25/|j|2018
Computational Intelligence in Maritime Security and Defense: Challenges and Opportunities.|https://doi.org/10.1109/SSCI.2018.8628770|c|2018
Numerical Asymptotic Results in Game Theory Using Sergeyev's Infinity Computing.|http://arxiv.org/abs/1808.00738|i|2018
Mission Planning and Decision Support for Underwater Glider Networks: A Sampling on-Demand Approach.|https://doi.org/10.3390/s16010028|j|2016
A semi-supervised learning-aided evolutionary approach to occupational safety improvement.|https://doi.org/10.1109/CEC.2016.7744257|c|2016
Solving the environmental economic dispatch problem with prohibited operating zones in microgrids using NSGA-II and TOPSIS.|https://doi.org/10.1145/2851613.2853130|c|2016
mspMEA: The Microcones Separation Parallel Multiobjective Evolutionary Algorithm and Its Application to Fuzzy Rule-Based Ship Classification.|https://doi.org/10.1007/978-3-319-26450-9_17|p|2016
A decision support system for optimal deployment of sonobuoy networks based on sea current forecasts and multi-objective evolutionary optimization.|https://doi.org/10.1016/j.eswa.2012.12.080|j|2013
Robust Diagnosis of Rolling Element Bearings Based on Classification Techniques.|https://doi.org/10.1109/TII.2012.2231084|j|2013
One day-ahead forecasting of energy production in solar photovoltaic installations: An empirical study.|https://doi.org/10.3233/IDT-2012-0136|j|2012
On reducing computational overhead in multi-objective genetic Takagi-Sugeno fuzzy systems.|https://doi.org/10.1016/j.asoc.2009.12.028|j|2011
A Decision Support Architecture for Maritime Operations Exploiting Multiple METOC Centres and Uncertainty.|https://doi.org/10.4018/jsds.2011010101|j|2011
Rapid prototyping of high performance fuzzy computing applications using high level GPU programming for maritime operations support.|https://doi.org/10.1109/CISDA.2011.5945947|c|2011
A hybrid continuity preserving inference strategy to speed up Takagi-Sugeno multiobjective genetic fuzzy systems.|https://doi.org/10.1109/GEFS.2011.5949495|c|2011
24-hour-ahead forecasting of energy production in solar PV systems.|https://doi.org/10.1109/ISDA.2011.6121835|c|2011
A generic decision support architecture for maritime operations.|https://doi.org/10.1504/IJIDSS.2010.037094|j|2010
Providing PRTools with fuzzy rule-based classifiers.|https://doi.org/10.1109/FUZZY.2010.5584343|c|2010
Rolling element bearing diagnosis using convex hull.|https://doi.org/10.1109/IJCNN.2010.5596590|c|2010
Building a time variant cost-oriented classifier using an ensemble of SVMs on a real case application.|https://doi.org/10.1109/ICSMC.2010.5642237|c|2010
Automatic Diagnosis of Defects of Rolling Element Bearings Based on Computational Intelligence Techniques.|https://doi.org/10.1109/ISDA.2009.240|c|2009
Rolling Element Bearing Fault Classification Using Soft Computing Techniques.|https://doi.org/10.1109/ICSMC.2009.5346289|c|2009
Solving the ocean color inverse problem by using evolutionary multi-objective optimization of neuro-fuzzy systems.|http://content.iospress.com/articles/international-journal-of-knowledge-based-and-intelligent-engineering-systems/kes00165|j|2008
Fast Multiobjective Genetic Rule Learning Using an Efficient Method for Takagi-Sugeno Fuzzy Systems Identification.|https://doi.org/10.1109/HIS.2008.84|c|2008
Complexity reduction of Mamdani Fuzzy Systems through multi-valued logic minimization.|https://doi.org/10.1109/ICSMC.2008.4811547|c|2008
Estimating the concentration of optically active constituents of sea water by Takagi-Sugeno models with quadratic rule consequents.|https://doi.org/10.1016/j.patcog.2007.01.015|j|2007
Identification of Takagi-Sugeno Fuzzy Systems Based on Multi-objective Genetic Algorithms.|https://doi.org/10.1007/11676935_21|c|2005
Approaching the ocean color problem using fuzzy rules.|https://doi.org/10.1109/TSMCB.2003.822959|j|2004
An Artificial Olfactory System for Quality and Geographical Discrimination of Olive Oils.|https://doi.org/10.1007/978-3-540-45226-3_89|c|2003
A system based on hierarchical fuzzy clustering for web users profiling.|https://doi.org/10.1109/ICSMC.2003.1244705|c|2003
A fuzzy model for the retrieval of the sea water optically active constituents concentration from MERIS data.|https://doi.org/10.1109/IGARSS.2002.1024953|c|2002
Detection of traffic congestion and incidents from GPS trace analysis.|https://doi.org/10.1016/j.eswa.2016.12.018|j|2017
Physical activity recognition from sub-bandage sensors using both feature selection and extraction.|http://www.elen.ucl.ac.be/Proceedings/esann/esannpdf/es2017-70.pdf|c|2017
UHF-RFID smart gate: Tag action classifier by artificial neural networks.|http://doi.ieeecomputersociety.org/10.1109/RFID-TA.2017.8098900|c|2017
An ensemble of learning machines for quantitative analysis of bronze alloys.|https://doi.org/10.1109/IECON.2016.7793871|c|2016
Path Clustering Based on a Novel Dissimilarity Function for Ride-Sharing Recommenders.|https://doi.org/10.1109/SMARTCOMP.2016.7501712|c|2016
Incident Detection by Spatiotemporal Analysis of GPS Data.|https://doi.org/10.1109/SMARTCOMP.2016.7501698|c|2016
Determining the composition of bronze alloys by means of high-dimensional feature selection and Artificial Neural Networks.|https://doi.org/10.1109/I2MTC.2015.7151598|c|2015
A hierarchical approach to multi-class fuzzy classifiers.|https://doi.org/10.1016/j.eswa.2012.12.097|j|2013
HFRBC-GA: A fuzzy classifier for energy systems applications.|https://doi.org/10.1109/SustainIT.2013.6685191|c|2013
Fuzzy forecasting of energy production in solar photovoltaic installations.|https://doi.org/10.1109/FUZZ-IEEE.2012.6251161|c|2012
Computational intelligence techniques for solar photovoltaic system applications.|http://ieeexplore.ieee.org/document/6388027/|c|2012
Neural network-based forecasting of energy consumption due to electric lighting in office buildings.|http://ieeexplore.ieee.org/document/6388011/|c|2012
A study on online travel reviews through intelligent data analysis.|https://doi.org/10.1007/s40558-018-0121-z|j|2018
Predicting Online Review Scores Across Reviewer Categories.|https://doi.org/10.1007/978-3-030-03493-1_73|c|2018
Contrasting Fake Reviews in TripAdvisor.|http://ceur-ws.org/Vol-2161/paper19.pdf|c|2018
A Study on Text-Score Disagreement in Online Reviews.|https://doi.org/10.1007/s12559-017-9496-y|j|2017
Mining Worse and Better Opinions - Unsupervised and Agnostic Aggregation of Online Reviews.|https://doi.org/10.1007/978-3-319-60131-1_35|c|2017
Mining Worse and Better Opinions. Unsupervised and Agnostic Aggregation of Online Reviews.|http://arxiv.org/abs/1704.05393|i|2017
A study on text-score disagreement in online reviews.|http://arxiv.org/abs/1707.06932|i|2017
Adaptive management of applications across multiple clouds: The SeaClouds Approach.|https://doi.org/10.19153/cleiej.18.1.1|j|2015
A Multi-objective evolutionary fuzzy system for big data.|https://doi.org/10.1109/FUZZ-IEEE.2016.7737876|c|2016
Enhancing the classification of social media opinions by optimizing the structural information.|https://doi.org/10.1016/j.future.2019.09.023|j|2020
Modeling agent-based consumers decision-making with 2-tuple fuzzy linguistic perceptions.|https://doi.org/10.1002/int.22211|j|2020
otsad: A package for online time-series anomaly detectors.|https://doi.org/10.1016/j.neucom.2019.09.032|j|2020
BreakHis based breast cancer automatic diagnosis using deep learning: Taxonomy, survey and insights.|https://doi.org/10.1016/j.neucom.2019.09.044|j|2020
Hesitancy degree-based correlation measures for hesitant fuzzy linguistic term sets and their applications in multiple criteria decision making.|https://doi.org/10.1016/j.ins.2019.08.068|j|2020
Preprocessing methodology for time series: An industrial world application case study.|https://doi.org/10.1016/j.ins.2019.11.027|j|2020
What do people think about this monument? Understanding negative reviews via deep learning, clustering and descriptive rules.|https://doi.org/10.1007/s12652-018-1150-3|j|2020
Distributed Computing and Artificial Intelligence, 16th International Conference, DCAI 2019, Avila, Spain, 26-28 June, 2019.|https://doi.org/10.1007/978-3-030-23887-2|e|2020
Smart Data based Ensemble for Imbalanced Big Data Classification.|https://arxiv.org/abs/2001.05759|i|2020
Hesitant Fuzzy Linguistic Analytic Hierarchical Process With Prioritization, Consistency Checking, and Inconsistency Repairing.|https://doi.org/10.1109/ACCESS.2019.2908701|j|2019
A Review of Fingerprint Feature Representations and Their Applications for Latent Fingerprint Identification: Trends and Evaluation.|https://doi.org/10.1109/ACCESS.2019.2909497|j|2019
Evolutionary Fuzzy Systems for Explainable Artificial Intelligence: Why, When, What for, and Where to?|https://doi.org/10.1109/MCI.2018.2881645|j|2019
Guest Editorial: Computational Intelligence for Big Data Analytics.|https://doi.org/10.1007/s12559-019-09647-x|j|2019
Analyze, Sense, Preprocess, Predict, Implement, and Deploy (ASPPID): An incremental methodology based on data analytics for cost-efficiently monitoring the industry 4.0.|https://doi.org/10.1016/j.engappai.2019.03.022|j|2019
Large-scale group decision making model based on social network analysis: Trust relationship-based conflict detection and elimination.|https://doi.org/10.1016/j.ejor.2018.11.075|j|2019
Towards highly accurate coral texture images classification using deep convolutional neural networks and data augmentation.|https://doi.org/10.1016/j.eswa.2018.10.010|j|2019
Visualizing and rectifying different inconsistencies for fuzzy reciprocal preference relations.|https://doi.org/10.1016/j.fss.2018.09.009|j|2019
A Novel Memetic Framework for Enhancing Differential Evolution Algorithms via Combination With Alopex Local Search.|https://doi.org/10.2991/ijcis.d.190711.001|j|2019
Analysis of self-confidence indices-based additive consistency for fuzzy preference relations with self-confidence and its application in group decision making.|https://doi.org/10.1002/int.22081|j|2019
Virtual learning environment to predict withdrawal by leveraging deep learning.|https://doi.org/10.1002/int.22129|j|2019
From Big to Smart Data: Iterative ensemble filter for noise filtering in Big Data classification.|https://doi.org/10.1002/int.22193|j|2019
Dealing with difficult minority labels in imbalanced mutilabel data sets.|https://doi.org/10.1016/j.neucom.2016.08.158|j|2019
REMEDIAL-HwR: Tackling multilabel imbalance through label decoupling and data resampling hybridization.|https://doi.org/10.1016/j.neucom.2017.01.118|j|2019
Brightness guided preprocessing for automatic cold steel weapon detection in surveillance videos with deep learning.|https://doi.org/10.1016/j.neucom.2018.10.076|j|2019
Inconsistencies on TripAdvisor reviews: A unified index between users and Sentiment Analysis Methods.|https://doi.org/10.1016/j.neucom.2018.09.096|j|2019
Special issue on hybrid artificial intelligence systems from the HAIS 2017 conference - Editorial.|https://doi.org/10.1016/j.neucom.2019.03.074|j|2019
Smartdata: Data preprocessing to achieve smart data in R.|https://doi.org/10.1016/j.neucom.2019.06.006|j|2019
Score-HeDLiSF: A score function of hesitant fuzzy linguistic term set based on hesitant degrees and linguistic scale functions: An application to unbalanced hesitant fuzzy linguistic MULTIMOORA.|https://doi.org/10.1016/j.inffus.2018.08.006|j|2019
A binocular image fusion approach for minimizing false positives in handgun detection with deep learning.|https://doi.org/10.1016/j.inffus.2018.11.015|j|2019
Social network analysis-based conflict relationship investigation and conflict degree-based consensus reaching process for large scale decision making using sparse representation.|https://doi.org/10.1016/j.inffus.2019.02.004|j|2019
An overview of MULTIMOORA for multi-criteria decision-making: Theory, developments, applications, and challenges.|https://doi.org/10.1016/j.inffus.2018.12.002|j|2019
An overview on managing additive consistency of reciprocal preference relations for consistency-driven decision making and fusion: Taxonomy and future directions.|https://doi.org/10.1016/j.inffus.2018.12.004|j|2019
Consensus model for large-scale group decision making based on fuzzy preference relation with self-confidence: Detecting and managing overconfidence behaviors.|https://doi.org/10.1016/j.inffus.2019.03.001|j|2019
Consensus evolution networks: A consensus reaching tool for managing consensus thresholds in group decision making.|https://doi.org/10.1016/j.inffus.2019.05.005|j|2019
Chain based sampling for monotonic imbalanced classification.|https://doi.org/10.1016/j.ins.2018.09.062|j|2019
Enabling Smart Data: Noise filtering in Big Data classification.|https://doi.org/10.1016/j.ins.2018.12.002|j|2019
E2SAM: Evolutionary ensemble of sentiment analysis methods for domain adaptation.|https://doi.org/10.1016/j.ins.2018.12.038|j|2019
Consensus reaching in social network DeGroot Model: The roles of the Self-confidence and node degree.|https://doi.org/10.1016/j.ins.2019.02.028|j|2019
Group decision making with double hierarchy hesitant fuzzy linguistic preference relations: Consistency based measures, index and repairing algorithms and decision model.|https://doi.org/10.1016/j.ins.2019.03.037|j|2019
Social network group decision making: Managing self-confidence-based consensus model with the dynamic importance degree of experts and trust-based feedback mechanism.|https://doi.org/10.1016/j.ins.2019.07.050|j|2019
Instance reduction for one-class classification.|https://doi.org/10.1007/s10115-018-1220-z|j|2019
Emerging topics and challenges of learning from noisy data in nonstandard classification: a survey beyond binary class noise.|https://doi.org/10.1007/s10115-018-1244-4|j|2019
Revisiting inconsistent judgments for incomplete fuzzy linguistic preference relations: Algorithms to identify and rectify ordinal inconsistencies.|https://doi.org/10.1016/j.knosys.2018.08.029|j|2019
Deep recurrent neural network for geographical entities disambiguation on social media data.|https://doi.org/10.1016/j.knosys.2019.02.030|j|2019
Ruta: Implementations of neural autoencoders in R.|https://doi.org/10.1016/j.knosys.2019.01.014|j|2019
Ordinal consensus measure with objective threshold for heterogeneous large-scale group decision making.|https://doi.org/10.1016/j.knosys.2019.05.019|j|2019
Coral species identification with texture or structure images using a two-level classifier based on Convolutional Neural Networks.|https://doi.org/10.1016/j.knosys.2019.104891|j|2019
Defective alternatives detection-based multi-attribute intuitionistic fuzzy large-scale decision making model.|https://doi.org/10.1016/j.knosys.2019.104962|j|2019
A snapshot on nonstandard supervised learning problems: taxonomy, relationships, problem transformations and algorithm adaptations.|https://doi.org/10.1007/s13748-018-00167-7|j|2019
OCAPIS: R package for Ordinal Classification and Preprocessing in Scala.|https://doi.org/10.1007/s13748-019-00175-1|j|2019
Detection of Fir Trees (Abies sibirica) Damaged by the Bark Beetle in Unmanned Aerial Vehicle Images with Deep Learning.|https://doi.org/10.3390/rs11060643|j|2019
A multi-objective evolutionary fuzzy system to obtain a broad and accurate set of solutions in intrusion detection systems.|https://doi.org/10.1007/s00500-017-2856-4|j|2019
Bio-inspired computation: Where we stand and what's next.|https://doi.org/10.1016/j.swevo.2019.04.008|j|2019
Alternative Ranking-Based Clustering and Reliability Index-Based Consensus Reaching Process for Hesitant Fuzzy Large Scale Group Decision Making.|https://doi.org/10.1109/TFUZZ.2018.2876655|j|2019
A Consensus Model for Large-Scale Linguistic Group Decision Making With a Feedback Recommendation Based on Clustered Personalized Individual Semantics and Opposing Consensus Groups.|https://doi.org/10.1109/TFUZZ.2018.2857720|j|2019
Consensus Building With Individual Consistency Control in Group Decision Making.|https://doi.org/10.1109/TFUZZ.2018.2856125|j|2019
Sparse Representation-Based Intuitionistic Fuzzy Clustering Approach to Find the Group Intra-Relations and Group Leaders for Large-Scale Decision Making.|https://doi.org/10.1109/TFUZZ.2018.2864661|j|2019
A Metahierarchical Rule Decision System to Design Robust Fuzzy Classifiers Based on Data Complexity.|https://doi.org/10.1109/TFUZZ.2018.2866967|j|2019
Generic Disjunctive Belief-Rule-Base Modeling, Inferencing, and Optimization.|https://doi.org/10.1109/TFUZZ.2019.2892348|j|2019
Transforming big data into smart data: An insight on the use of the k-nearest neighbors algorithm to obtain quality data.|https://doi.org/10.1002/widm.1289|j|2019
Applying Memetic algorithm with Improved L-SHADE and Local Search Pool for the 100-digit challenge on Single Objective Numerical Optimization.|https://doi.org/10.1109/CEC.2019.8789916|c|2019
Deep Learning Hyper-parameter Tuning for Sentiment Analysis in Twitter based on Evolutionary Algorithms.|https://doi.org/10.15439/2019F183|c|2019
A First Approach on Big Data Missing Values Imputation.|https://doi.org/10.5220/0007738403150323|c|2019
Big Data Preprocessing as the Bridge between Big Data and Smart Data: BigDaPSpark and BigDaPFlink Libraries.|https://doi.org/10.5220/0007738503240331|c|2019
A Showcase of the Use of Autoencoders in Feature Learning Applications.|https://doi.org/10.1007/978-3-030-19651-6_40|c|2019
An Analysis of Local and Global Solutions to Address Big Data Imbalanced Classification: A Case Study with SMOTE Preprocessing.|https://doi.org/10.1007/978-3-030-27713-0_7|c|2019
Deep Learning in Video Multi-Object Tracking: A Survey.|http://arxiv.org/abs/1907.12740|i|2019
Explainable Artificial Intelligence (XAI): Concepts, Taxonomies, Opportunities and Challenges toward Responsible AI.|http://arxiv.org/abs/1910.10045|i|2019
Learning from Imbalanced Data Sets.|https://doi.org/10.1007/978-3-319-98074-4|b|2018
Cognitive Computing: Architecture, Technologies and Intelligent Applications.|https://doi.org/10.1109/ACCESS.2018.2791469|j|2018
Underground Mining Method Selection With the Hesitant Fuzzy Linguistic Gained and Lost Dominance Score Method.|https://doi.org/10.1109/ACCESS.2018.2878784|j|2018
Teranga Go!: Carpooling Collaborative Consumption Community with multi-criteria hesitant fuzzy linguistic term set opinions to build confidence and trust.|https://doi.org/10.1016/j.asoc.2017.05.039|j|2018
Surveying alignment-free features for Ortholog detection in related yeast proteomes by using supervised big data classifiers.|https://doi.org/10.1186/s12859-018-2148-8|j|2018
Multiple criteria decision making based on distance and similarity measures under double hierarchy hesitant fuzzy linguistic environment.|https://doi.org/10.1016/j.cie.2018.10.020|j|2018
MC2ESVM: Multiclass Classification Based on Cooperative Evolution of Support Vector Machines.|https://doi.org/10.1109/MCI.2018.2806997|j|2018
An Insight into Bio-inspired and Evolutionary Algorithms for Global Optimization: Review, Analysis, and Lessons Learnt over a Decade of Competitions.|https://doi.org/10.1007/s12559-018-9554-0|j|2018
Online entropy-based discretization for data streaming classification.|https://doi.org/10.1016/j.future.2018.03.008|j|2018
On a new methodology for ranking fuzzy numbers and its application to real economic data.|https://doi.org/10.1016/j.fss.2018.04.003|j|2018
Mining association rules on Big Data through MapReduce genetic programming.|https://doi.org/10.3233/ICA-170555|j|2018
Editorial Message: Special Issue on Hesitant Fuzzy Linguistic Decision Making: Algorithms, Theory and Applications.|https://doi.org/10.1007/s40815-018-0561-9|j|2018
Hesitant Fuzzy Linguistic Term Set and Its Application in Decision Making: A State-of-the-Art Survey.|https://doi.org/10.1007/s40815-017-0432-9|j|2018
On the use of convolutional neural networks for robust classification of multiple fingerprint captures.|https://doi.org/10.1002/int.21948|j|2018
Automatic handgun detection alarm in videos using deep learning.|https://doi.org/10.1016/j.neucom.2017.05.012|j|2018
DRCW-ASEG: One-versus-One distance-based relative competence weighting with adaptive synthetic example generation for multi-class imbalanced datasets.|https://doi.org/10.1016/j.neucom.2018.01.039|j|2018
Tips, guidelines and tools for managing multi-label datasets: The mldr.datasets R package and the Cometa data repository.|https://doi.org/10.1016/j.neucom.2018.02.011|j|2018
Computing with Words: Revisiting the Qualitative Scale.|https://doi.org/10.1142/S0218488518400147|j|2018
Big Data: Tutorial and guidelines on information and process fusion for analytics algorithms with MapReduce.|https://doi.org/10.1016/j.inffus.2017.10.001|j|2018
Distinguishing between facts and opinions for sentiment analysis: Survey and challenges.|https://doi.org/10.1016/j.inffus.2017.12.006|j|2018
A practical tutorial on autoencoders for nonlinear feature fusion: Taxonomy, models, software and guidelines.|https://doi.org/10.1016/j.inffus.2017.12.007|j|2018
Consistency of hesitant fuzzy linguistic preference relations: An interval consistency index.|https://doi.org/10.1016/j.ins.2017.12.018|j|2018
Multi-label classification using a fuzzy rough neighborhood consensus.|https://doi.org/10.1016/j.ins.2017.12.034|j|2018
Dynamic ensemble selection for multi-class imbalanced datasets.|https://doi.org/10.1016/j.ins.2018.03.002|j|2018
SMOTE for Learning from Imbalanced Data: Progress and Challenges, Marking the 15-year Anniversary.|https://doi.org/10.1613/jair.1.11192|j|2018
Dynamic affinity-based classification of multi-class imbalanced data with one-versus-one decomposition: a fuzzy rough set approach.|https://doi.org/10.1007/s10115-017-1126-1|j|2018
A unifying analysis for the supervised descriptive rule discovery via the weighted relative accuracy.|https://doi.org/10.1016/j.knosys.2017.10.015|j|2018
CNC-NOS: Class noise cleaning by ensemble filtering and noise scoring.|https://doi.org/10.1016/j.knosys.2017.10.026|j|2018
Personalized individual semantics based on consistency in hesitant linguistic group decision making with comparative linguistic expressions.|https://doi.org/10.1016/j.knosys.2018.01.011|j|2018
A multi-objective evolutionary approach to training set selection for support vector machine.|https://doi.org/10.1016/j.knosys.2018.02.022|j|2018
Principal Components Analysis Random Discretization Ensemble for Big Data.|https://doi.org/10.1016/j.knosys.2018.03.012|j|2018
A continuous interval-valued linguistic ORESTE method for multi-criteria group decision making.|https://doi.org/10.1016/j.knosys.2018.04.022|j|2018
MRQAR: A generic MapReduce framework to discover quantitative association rules in big data problems.|https://doi.org/10.1016/j.knosys.2018.04.037|j|2018
Consensus reaching process for large-scale group decision making with double hierarchy hesitant fuzzy linguistic preference relations.|https://doi.org/10.1016/j.knosys.2018.05.008|j|2018
Imbalance: Oversampling algorithms for imbalanced classification in R.|https://doi.org/10.1016/j.knosys.2018.07.035|j|2018
Exploring Consistency for Hesitant Preference Relations in Decision Making: Discussing Concepts, Meaning and Taxonomy.|http://www.oldcitypublishing.com/journals/mvlsc-home/mvlsc-issue-contents/mvlsc-volume-30-number-2-3-2018/mvlsc-30-2-3-p-129-154/|j|2018
Dynamic ensemble selection for multi-class classification with one-class classifiers.|https://doi.org/10.1016/j.patcog.2018.05.015|j|2018
A distributed evolutionary multivariate discretizer for Big Data processing on Apache Spark.|https://doi.org/10.1016/j.swevo.2017.08.005|j|2018
A Forecasting Methodology for Workload Forecasting in Cloud Systems.|https://doi.org/10.1109/TCC.2016.2586064|j|2018
Intuitionistic Fuzzy Analytic Network Process.|https://doi.org/10.1109/TFUZZ.2017.2788881|j|2018
Probabilistic Linguistic MULTIMOORA: A Multicriteria Decision Making Method Based on the Probabilistic Linguistic Expectation Function and the Improved Borda Rule.|https://doi.org/10.1109/TFUZZ.2018.2843330|j|2018
A New Hesitant Fuzzy Linguistic ORESTE Method for Hybrid Multicriteria Decision Making.|https://doi.org/10.1109/TFUZZ.2018.2849368|j|2018
An Information Theory-Based Feature Selection Framework for Big Data Under Apache Spark.|https://doi.org/10.1109/TSMC.2017.2670926|j|2018
A First Step to Accelerating Fingerprint Matching Based on Deformable Minutiae Clustering.|https://doi.org/10.1007/978-3-030-00374-6_34|c|2018
A Preliminary Study of the Feasibility of Global Evolutionary Feature Selection for Big Datasets under Apache Spark.|https://doi.org/10.1109/CEC.2018.8477878|c|2018
SHADE with Iterative Local Search for Large-Scale Global Optimization.|https://doi.org/10.1109/CEC.2018.8477755|c|2018
A preliminary study on Hybrid Spill-Tree Fuzzy k-Nearest Neighbors for big data classification.|https://doi.org/10.1109/FUZZ-IEEE.2018.8491595|c|2018
Cooperative multi-objective evolutionary support vector machines for multiclass problems.|https://doi.org/10.1145/3205455.3205524|c|2018
On the Use of Random Discretization and Dimensionality Reduction in Ensembles for Big Data.|https://doi.org/10.1007/978-3-319-92639-1_2|c|2018
Framework for the Training of Deep Neural Networks in TensorFlow Using Metaheuristics.|https://doi.org/10.1007/978-3-030-03493-1_83|c|2018
DNBMA: A Double Normalization-Based Multi-Aggregation Method.|https://doi.org/10.1007/978-3-319-91479-4_6|c|2018
The Use of Fuzzy Linguistic Information and Fuzzy Delphi Method to Validate by Consensus a Questionnaire in a Blended-Learning Environment.|https://doi.org/10.1007/978-3-319-91479-4_12|c|2018
A First Study on the Use of Noise Filtering to Clean the Bags in Multi-Instance Classification.|https://doi.org/10.1145/3230905.3230911|c|2018
A first study exploring the performance of the state-of-the art CNN model in the problem of breast cancer.|https://doi.org/10.1145/3230905.3230940|c|2018
SCI2S at TASS 2018: Emotion Classification with Recurrent Neural Networks.|http://ceur-ws.org/Vol-2172/p14_sci2s_tass2018.pdf|c|2018
Advances in Artificial Intelligence - 18th Conference of the Spanish Association for Artificial Intelligence, CAEPIA 2018, Granada, Spain, October 23-26, 2018, Proceedings.|https://doi.org/10.1007/978-3-030-00374-6|e|2018
A practical tutorial on autoencoders for nonlinear feature fusion: Taxonomy, models, software and guidelines.|http://arxiv.org/abs/1801.01586|i|2018
Tips, guidelines and tools for managing multi-label datasets: the mldr.datasets R package and the Cometa data repository.|http://arxiv.org/abs/1802.03568|i|2018
Tackling Multilabel Imbalance through Label Decoupling and Data Resampling Hybridization.|http://arxiv.org/abs/1802.05031|i|2018
Dealing with Difficult Minority Labels in Imbalanced Mutilabel Data Sets.|http://arxiv.org/abs/1802.05033|i|2018
Towards Highly Accurate Coral Texture Images Classification Using Deep Convolutional Neural Networks and Data Augmentation.|http://arxiv.org/abs/1804.00516|i|2018
BELIEF: A distance-based redundancy-proof feature selection method for Big Data.|http://arxiv.org/abs/1804.05774|i|2018
DPASF: A Flink Library for Streaming Data preprocessing.|http://arxiv.org/abs/1810.06021|i|2018
OCAPIS: R package for Ordinal Classification And Preprocessing In Scala.|http://arxiv.org/abs/1810.09733|i|2018
A snapshot on nonstandard supervised learning problems: taxonomy, relationships and methods.|http://arxiv.org/abs/1811.12044|i|2018
A Tutorial on Distance Metric Learning: Mathematical Foundations, Algorithms and Software.|http://arxiv.org/abs/1812.05944|i|2018
Fuzzy rule based classification systems for big data with MapReduce: granularity analysis.|https://doi.org/10.1007/s11634-016-0260-z|j|2017
Cost-Sensitive back-propagation neural networks with binarization techniques in addressing multi-class problems and non-competent classifiers.|https://doi.org/10.1016/j.asoc.2017.03.016|j|2017
